Date,Close,pred_no_sent,pred_with_sent
2024-11-19,675.6022338867188,672.6868982061748,613.7435178091336
2024-11-21,682.8490600585938,695.0689704253474,618.5315353200184
2024-11-22,683.8485717773438,701.23590631328,620.1617747486005
2024-11-25,682.2991943359375,719.9539784119546,626.8938293611707
2024-11-26,676.052001953125,725.820420759761,629.3024874681505
2024-11-27,712.1361083984375,736.2145203345973,632.3695184312038
2024-11-28,700.0413818359375,745.6280225693797,635.2316896767107
2024-11-29,722.6814575195312,750.3622890114282,637.678041085539
2024-12-02,747.8203735351562,766.670744882586,647.8736212341146
2024-12-03,759.5151977539062,772.5046285769744,651.7259140386104
2024-12-04,772.45947265625,783.6917858868105,656.3664299209963
2024-12-05,776.1578979492188,794.3131701498083,660.8927948734319
2024-12-06,813.1416015625,800.4052920558007,665.0668245934082
2024-12-09,856.6224365234375,823.9974548454393,680.6861072116175
2024-12-10,849.4755249023438,833.2177789164264,686.3240774933463
2024-12-11,848.0262451171875,848.5646556205176,692.703493365869
2024-12-12,856.022705078125,863.6127782031192,698.8742147756108
2024-12-13,916.1461791992188,874.0365039595945,704.5651313754876
2024-12-16,999.7093505859375,911.4171507312681,723.8193422707762
2024-12-17,984.0662231445312,925.099123810812,730.2734522537202
2024-12-18,942.3845825195312,945.0135601145297,737.2494301305787
2024-12-19,950.4310302734375,964.1751856817235,743.7620824889428
2024-12-20,918.5451049804688,967.40321494771,749.0417444217102
2024-12-23,950.4310302734375,978.5998101615154,765.4376704665827
2024-12-24,966.22412109375,981.7087819657041,770.3810155078796
2024-12-26,962.1758422851562,996.4648837272599,780.0538480081627
2024-12-27,992.8123779296875,996.4368717279027,783.5132910875896
2024-12-30,1007.9557495117188,992.9360526162634,793.186881677444
2024-12-31,980.1679077148438,989.7426919848978,795.5306426034747
2025-01-01,1023.2489624023438,991.1434573909316,798.0039220679098
2025-01-02,1013.1533813476562,990.2396011073954,799.6269033134279
2025-01-03,1016.2020874023438,982.6394171894493,800.1449623865474
2025-01-06,995.9609985351562,955.890625497571,800.7985072369006
2025-01-07,979.3182983398438,945.2383517733991,800.1540620454093
2025-01-08,950.0812377929688,939.4770363452534,799.7018599020826
2025-01-09,921.793701171875,931.9234247372372,798.4718490586168
2025-01-10,881.46142578125,918.3598718158272,796.2285301037955
2025-01-13,826.885498046875,878.3449516183342,789.4318503250926
2025-01-14,851.1248168945312,865.0648915679865,786.6266173747063
2025-01-15,849.4755249023438,857.5769135329643,784.2043167885219
2025-01-16,900.4530639648438,849.3047787149852,781.188089499434
2025-01-17,861.1204223632812,836.0866130519217,777.3440268788182
2025-01-20,856.5724487304688,802.7263467413576,766.9592813224018
2025-01-21,805.5949096679688,793.3582880985482,763.3461608420188
2025-01-22,755.9168090820312,790.4234459329556,760.3097307519997
2025-01-23,771.8598022460938,787.3365716092324,758.8031096693568
2025-01-24,745.621337890625,779.8856373510104,756.5955439576395
2025-01-27,725.6301879882812,765.693989082821,751.8761040893717
2025-01-28,642.8666381835938,762.9502371950164,750.3499455876087
2025-01-29,725.5802001953125,766.4902103483251,749.4974518337139
2025-01-30,720.132568359375,769.7099543873995,748.2733157746675
2025-01-31,782.1552124023438,768.3558264109614,746.4031033221765
2025-02-01,800.1472778320312,796.8859572151939,761.1749484169301
2025-02-03,784.1043701171875,769.9097697198417,743.0870347304207
2025-02-04,804.54541015625,771.3676026356097,742.0975001144459
2025-02-05,834.5321655273438,778.4450917945654,741.8175123610367
2025-02-06,840.2796630859375,784.6100501123879,741.1584941281028
2025-02-07,863.219482421875,785.6640015626479,739.8286750987103
2025-02-10,815.6904296875,790.9439508862472,738.1082470664201
2025-02-11,804.4453735351562,792.6119476798184,737.6036321233736
2025-02-12,828.434814453125,799.3989762235079,737.798978966037
2025-02-13,810.542724609375,804.9271186895829,737.5700608264569
2025-02-14,759.565185546875,805.1255261442465,736.6152881752404
2025-02-17,782.655029296875,806.7954485326335,735.8834281516391
2025-02-18,742.1728515625,807.1613971476849,735.6458807963153
2025-02-19,806.6444091796875,812.6349222159646,736.1003828530886
2025-02-20,827.08544921875,816.9851968358132,736.0917997312563
2025-02-21,826.185791015625,816.2487834634024,735.3128223096719
2025-02-24,808.8934326171875,816.4671765670707,735.0663354530766
2025-02-25,814.5409545898438,816.8793108820955,734.0453439452713
2025-02-27,794.499755859375,827.4706442732918,732.9556442082609
2025-02-28,794.4498291015625,827.5721429809565,731.3939754597569
2025-03-03,806.0946655273438,831.4172892493862,728.9292320930111
2025-03-04,840.7794189453125,833.2807703503846,728.1260060665126
2025-03-05,846.9266967773438,840.4214402811886,728.0633844894624
2025-03-06,870.46630859375,846.7268980790861,727.537588017066
2025-03-07,876.66357421875,848.2798076428224,726.2361395648896
2025-03-10,898.6538696289062,855.6754868714547,724.7460815629636
2025-03-11,892.0568237304688,858.3344868638267,724.3278807082019
2025-03-12,854.12353515625,865.9539161099154,724.6990685978836
2025-03-13,834.632080078125,872.4916819141746,724.6357283220439
2025-03-17,834.9319458007812,879.9222166966069,724.1123951273548
2025-03-18,834.9319458007812,881.5680737685256,724.3875500156063
2025-03-19,892.7565307617188,887.8928668022241,725.5199021573492
2025-03-20,914.8467407226562,892.9766834383605,726.2643879860539
2025-03-21,945.7831420898438,893.0438906319526,726.3011406391403
2025-03-24,944.5836181640625,893.9043748504254,729.5361034359948
2025-03-25,883.360595703125,893.8983714316263,730.9097762179765
2025-03-26,869.7666625976562,898.5725258956971,733.2108397672616
2025-03-27,926.6415405273438,902.1336959660827,735.1686531579344
2025-03-28,916.1961059570312,900.8968788841252,736.4540138885345
2025-04-01,901.2027587890625,898.4133745385028,746.5160552857619
2025-04-02,916.1961059570312,902.7107148966035,750.2608173616777
2025-04-03,936.4872436523438,905.9606524335925,750.6494199385077
2025-04-04,871.2659912109375,904.6769929668915,750.343483536163
2025-04-07,812.6417846679688,903.4412946727597,752.6704715874487
2025-04-08,864.618896484375,903.3399260650277,753.6903625445262
2025-04-09,851.02490234375,908.0057054598601,755.5820765117641
2025-04-11,917.3956298828125,911.0279389848484,757.713993282458
2025-04-15,955.5787963867188,910.2958958170075,763.8044546751921
2025-04-16,960.4266357421875,914.4755905347166,766.046362017811
2025-04-17,948.0321044921875,917.4983582943612,767.7156337055876
2025-04-21,934.2382202148438,910.5661388858383,772.3623857874393
2025-04-22,968.0233154296875,908.1519715505328,773.3662845253876
2025-04-23,955.6787109375,909.8325265419128,774.9536172312008
2025-04-24,926.6914672851562,910.1448958851017,775.847593405426
2025-04-25,870.7661743164062,905.6089686993115,775.716233861233
2025-04-28,884.41015625,891.199817074,776.3701306297311
2025-04-29,866.018310546875,885.6607317799741,776.1536211780804
2025-04-30,843.927978515625,884.196862169833,776.4707235326271
2025-05-02,826.6356201171875,874.1938420627838,774.6611853041551
2025-05-05,821.387939453125,852.9531209016702,771.6034367872298
2025-05-06,794.349853515625,845.7743640585671,770.2672153120536
2025-05-07,845.327392578125,842.9648074651366,769.544774163411
2025-05-08,829.2344360351562,839.3303593239054,768.2205527989355
2025-05-09,798.0982055664062,831.5821612901732,766.0028050333223
2025-05-12,881.0616455078125,811.4490256530838,759.8542230201825
2025-05-13,846.52685546875,805.4289028354984,757.7911479971373
2025-05-14,832.6329956054688,804.0566842947135,756.4901830448845
2025-05-15,808.993408203125,802.2015840080802,754.7527137032614
2025-05-16,803.6957397460938,796.5978603164149,752.2901538657654
2025-05-19,787.1030883789062,784.1300784692721,747.7260960378641
2025-05-20,821.8876953125,780.9157912964322,746.4432357804259
2025-05-21,792.250732421875,782.3066846917973,746.0130810988516
2025-05-22,755.766845703125,783.2144632074668,745.2386150605591
2025-05-23,774.058837890625,780.3832155917472,743.8170739938993
2025-05-26,771.2100219726562,775.3142605596935,742.5263727195114
2025-05-27,764.8628540039062,774.1317952765086,742.3241219664837
2025-05-28,779.556396484375,777.2026672948663,742.9216586626562
2025-05-29,770.1105346679688,779.510568788988,743.1200808412798
2025-05-30,771.110107421875,777.8441927331177,742.601709279654
2025-06-02,789.9017944335938,774.2906066574409,743.3189384818016
2025-06-03,764.3131103515625,772.9749208775216,743.5167403422968
2025-06-04,759.21533203125,775.5368549387489,744.3511028012806
2025-06-05,778.0570678710938,777.0787628818566,744.6361689139791
2025-06-06,772.2095947265625,774.4791449504877,744.0562506431597
2025-06-09,768.9110717773438,766.9662098990617,743.6083737955257
2025-06-10,762.9136962890625,764.0839946943431,743.1246168173569
2025-06-11,764.4630126953125,764.9470694385171,743.1378620753276
2025-06-12,757.3162231445312,764.7970337405173,742.4964664271508
2025-06-13,751.2188720703125,762.4345016203548,741.3550010767025
2025-06-16,761.46435546875,756.1564591592461,738.821799263518
2025-06-17,764.8628540039062,753.9896791235798,737.5942110275377
2025-06-18,762.7138061523438,755.7486374768063,736.868677306203
2025-06-19,746.0211181640625,756.7448507656736,735.5321676401666
2025-06-20,739.07421875,753.9795325810929,733.3166498900831
2025-06-23,734.9760131835938,748.1499727081733,728.0991401240981
2025-06-24,764.1132202148438,746.7034758267824,726.2263400878472
2025-06-25,762.3639526367188,749.4480470249482,724.9967945704186
2025-06-26,753.01806640625,751.6997543569644,723.3225204731738
2025-06-27,760.5647583007812,750.4527271523989,720.9468257121604
2025-06-30,754.3175048828125,750.4083303868442,716.2588049385726
2025-07-01,722.6814575195312,751.1923484753098,714.8996881571927
2025-07-02,745.621337890625,756.2396571393667,714.3313171777871
2025-07-03,761.9141845703125,760.8394372043867,713.4675937556851
2025-07-04,754.1675415039062,761.9505408463167,712.0402182742259
2025-07-07,758.8155517578125,768.4699943802149,710.7515987410771
2025-07-08,740.1737670898438,771.1106701361834,710.6460173282069
2025-07-09,788.4024658203125,777.7553978231861,711.34283567548
2025-07-10,773.0092163085938,783.6651487076184,711.7450931872952
2025-07-11,767.3617553710938,785.767374760336,711.5629940966598
2025-07-14,783.3047485351562,792.8934921607071,713.5614290934773
2025-07-15,808.5436401367188,794.851202317764,714.3361799661634
2025-07-16,827.6351928710938,800.3215256938145,715.7644845691514
2025-07-17,825.68603515625,804.5709605916305,716.7475898446731
2025-07-18,808.6935424804688,804.5334162422045,716.986127054251
2025-07-21,806.594482421875,802.3407901207219,719.1170695124357
2025-07-22,788.5524291992188,800.2867922128867,719.5559810602797
2025-07-23,790.8014526367188,801.3271417749331,720.4520910497583
2025-07-24,800.89697265625,800.7851857684188,720.7270963269722
2025-07-25,800.3472290039062,795.6524445016387,720.0945872946747
2025-07-28,789.002197265625,776.8207269897613,718.6870652762731
2025-07-29,806.594482421875,768.9819443589914,717.7034584307463
2025-07-30,805.045166015625,764.2196085034943,717.0800417074769
2025-07-31,811.2924194335938,757.9469481641272,715.7745951199331
2025-08-01,778.3069458007812,747.2403822855687,713.5269881713789
2025-08-04,788.9522094726562,713.2714354146166,707.2130744944844
2025-08-05,790.5515747070312,701.1490386906294,704.6567694885136
2025-08-06,751.6187133789062,692.5765972536694,702.5183827902772
2025-08-07,736.5253295898438,683.0398104649952,699.7887429192297
2025-08-08,588.5405883789062,669.6745309504444,696.2283585332058
2025-08-11,505.7770690917969,631.6347836519136,686.6999219178176
2025-08-12,514.9730224609375,619.532644118126,683.3560562755489
2025-08-13,485.8858337402344,611.666848800184,680.5742301754105
2025-08-14,489.43426513671875,603.5313508347958,677.362093157031
2025-08-18,528.3670654296875,564.1616145464834,663.8737587011159
2025-08-19,540.0619506835938,556.4430926036677,660.7800266811973
2025-08-20,536.363525390625,553.3788268028175,658.3629670728072
2025-08-21,558.9036865234375,550.4080573900031,655.6329388698928
2025-08-22,563.45166015625,544.5923039234283,652.3452191364971
2025-08-25,583.74267578125,533.7616791474993,644.9372046709213
2025-08-26,557.0044555664062,531.8110857570227,642.6823371946339
2025-08-28,541.0115356445312,536.8174801722856,639.2740419015122
2025-08-29,532.8651123046875,536.1519918906898,636.8774071098743
2025-09-01,554.7055053710938,538.4499911599884,632.0111756139236
2025-09-02,560.0531005859375,539.9355962187086,630.5347161132403
2025-09-03,552.956298828125,545.3871573013772,629.6982313263987
2025-09-04,554.7554931640625,550.1793678932651,628.5204151687138
2025-09-05,553.9058837890625,551.3130065829188,626.7456608854144
2025-09-08,551.5068969726562,555.7103835648207,623.3266796699271
2025-09-09,566.00048828125,556.8709926083327,622.1969337864246
2025-09-10,572.0478515625,561.5308791833756,621.6310028373787
2025-09-11,569.798828125,565.1294676760172,620.6634068269148
2025-09-12,569.64892578125,564.7326586522893,619.0446224377702
2025-09-15,572.9474487304688,563.0396273803179,615.7205087539127
2025-09-16,569.64892578125,561.8878819270593,614.5211279290824
2025-09-17,568.7992553710938,564.1893018413765,613.8346528306549
2025-09-18,567.1500244140625,565.4631413643779,612.7152727012044
2025-09-19,571.1500244140625,562.8455233006339,610.9227756591704
2025-09-22,561.0,555.5395334096563,606.9223442922648
2025-09-23,558.2000122070312,553.0061615028599,605.474429349528
2025-09-24,544.2999877929688,554.2062570920582,604.5293272498334
2025-09-25,539.75,554.6930921038289,603.1614198605317
2025-09-26,514.6500244140625,551.6220723220127,601.1400446227436
2025-09-29,504.70001220703125,544.8257909382787,596.545970057665
2025-09-30,502.29998779296875,543.0333626748624,594.9582554722064
2025-10-01,510.8500061035156,545.2017396992976,593.9025225091458
2025-10-03,514.1500244140625,545.153655508486,590.4447284287769
2025-10-06,517.2000122070312,543.0030098708434,586.1264482655938
2025-10-07,521.25,542.8045949331251,584.7475632662362
2025-10-08,514.7000122070312,546.5052503518117,583.9540744146598
2025-10-09,553.1500244140625,549.618737728203,582.8546450898352
2025-10-10,585.9500122070312,549.2488464149206,581.2305695607848
2025-10-13,583.75,550.1332679651127,578.4630822197416
2025-10-14,569.0499877929688,550.5587318571058,577.7144219934615
2025-10-15,571.2999877929688,554.6621486336694,577.592187773314
2025-10-16,568.8499755859375,557.9759866044116,577.2134633529603
2025-10-17,588.25,557.622937216859,576.3563656229979
2025-10-20,584.0,557.531422777611,576.0027088348955
2025-10-21,583.2000122070312,557.367975879466,576.0733980391891
2025-10-23,575.75,563.358334517627,577.158319966591
2025-10-24,575.9500122070312,562.2575491520817,577.0631257170313
2025-10-27,571.9500122070312,560.0818008918965,578.6608280266414
2025-10-28,565.2999877929688,559.366254336413,579.2435893662696
2025-10-29,574.5999755859375,562.3221092147346,580.3402854973665
2025-10-30,573.7999877929688,564.5608668130818,581.0771220049271
2025-10-31,570.9500122070312,563.267438129355,581.2212576689317
2025-11-03,575.9500122070312,561.2927417746237,582.8623257794022
2025-11-04,568.75,560.8802030239789,583.2368332877254
2025-11-05,568.75,564.2176999493465,584.0068791768671
2025-11-06,550.0999755859375,566.9118308703019,584.3168187639042
2025-11-07,528.2999877929688,566.1331965426078,583.9434206946578
2025-11-10,532.2999877929688,565.6874303544383,583.4948980726523
2025-11-11,529.2000122070312,565.6829379839864,583.0414132650756
2025-11-12,528.0,569.3166648663308,582.9326034382319
2025-11-13,559.4500122070312,572.1872921258257,582.3430723270029
2025-11-14,578.0999755859375,571.4551332078365,581.0702179805089
2025-11-17,580.3499755859375,570.1406444355841,578.0190076000039
2025-11-18,582.9000244140625,569.4940065998945,576.7982964630827
2025-11-19,579.7999877929688,572.3019419670568,575.9927816571006
2025-11-20,590.5499877929688,574.193749367983,574.8073487774279
2025-11-21,591.4000244140625,572.3606816976082,573.057778355325
2025-11-24,573.9000244140625,567.2089020040588,569.3303930420905
2025-11-25,570.3499755859375,565.2257037232584,568.1741366516987
2025-11-26,604.2000122070312,566.7225832543332,567.57830905591
2025-11-27,585.5,567.3895567955524,566.7633758357443
2025-11-28,590.9000244140625,564.4727719869412,565.5473385621527
2025-12-01,592.5,557.2437437740344,564.2601225818023
2025-12-02,587.2000122070312,555.0822670396274,564.1734128130668
2025-12-03,572.0999755859375,556.6917003078003,564.7440717382628
2025-12-04,579.0499877929688,557.7976238001119,565.1898099909885
2025-12-05,553.9000244140625,555.6678391980073,565.3133581431356
2025-12-08,529.5999755859375,552.7772836364836,568.2243231329863
2025-12-09,556.4500122070312,552.6699446234225,569.5298657146227
2025-12-10,540.1500244140625,556.5746989478635,571.4416070607372
2025-12-11,548.2000122070312,560.1920603720906,573.1681486458112
2025-12-12,567.0999755859375,560.7512629558089,574.4931452793854
2025-12-15,564.75,566.319932151942,580.2398012013391
2025-12-16,570.9500122070312,568.9487388937555,582.1810915900076
2025-12-17,563.75,575.420549146404,584.5394284295209
2025-12-18,566.3499755859375,581.3849544836964,586.5257462963938
2025-12-19,582.0,584.0166753453288,587.9181519976245
2025-12-22,579.5499877929688,593.4838366077726,592.5815452080748
2025-12-23,576.0,596.4801462507787,593.7403404808258
2025-12-24,581.5999755859375,602.7807938677527,595.1034246033687
2025-12-25,581.5999755859375,608.0322652223559,595.9040777126735
2025-12-26,581.0499877929688,609.4113698237213,595.934788311845
2025-12-29,574.0499877929688,611.8817057061765,595.516682056797
2025-12-30,562.0499877929688,611.5551103136102,594.7153506988686
2025-12-31,575.2999877929688,614.0950544210218,594.0090402272149
2026-01-01,578.9500122070312,615.222917628729,592.6663647279623
2026-01-02,602.7000122070312,612.1929303647743,590.5051986110037
2026-01-05,630.5999755859375,600.3983011898165,583.35756229986
2026-01-06,626.5999755859375,595.2481887658242,580.3421741746756
2026-01-07,622.4000244140625,593.0586849322547,577.4618369479548
2026-01-08,608.4000244140625,589.652248573139,574.0181232549395
2026-01-09,595.7000122070312,582.3747933634796,569.8498289603456
2026-01-12,595.5499877929688,560.1918960630125,557.3088410854343
2026-01-13,591.7000122070312,552.566344813424,552.7530875644562
